team_id,team_name,away_team,home_team,game_id,game_week,game_date,year
23,Pit,23,21,401671766,15,1734297900000,2024
23,Pit,23,33,401671778,16,1734816600000,2024
23,Pit,12,23,401671799,17,1735149600000,2024
23,Pit,4,23,401671836,18,1736064060000,2024
24,LAC,13,24,401671659,1,1725825900000,2024
24,LAC,24,29,401671652,2,1726419600000,2024
24,LAC,24,23,401671632,3,1727024400000,2024
24,LAC,12,24,401671674,4,1727641500000,2024
24,LAC,24,7,401671655,6,1728849900000,2024
24,LAC,24,22,401671699,7,1729557900000,2024
24,LAC,18,24,401671750,8,1730059500000,2024
24,LAC,24,5,401671629,9,1730656800000,2024
24,LAC,10,24,401671751,10,1731272700000,2024
24,LAC,4,24,401671675,11,1731878700000,2024
24,LAC,33,24,401671689,12,1732583700000,2024
24,LAC,24,1,401671649,13,1733076000000,2024
24,LAC,24,12,401671788,14,1733707200000,2024
24,LAC,27,24,401671762,15,1734297900000,2024
24,LAC,7,24,401671749,16,1734901500000,2024
24,LAC,24,17,401671832,17,1735459260000,2024
24,LAC,24,13,401671839,18,1736064060000,2024
25,SF,20,25,401671696,1,1725927300000,2024
25,SF,25,16,401671645,2,1726419600000,2024
25,SF,25,14,401671772,3,1727036700000,2024
25,SF,17,25,401671758,4,1727640300000,2024
25,SF,22,25,401671756,5,1728245100000,2024
25,SF,25,26,401671819,6,1728605700000,2024
25,SF,12,25,401671777,7,1729455900000,2024
25,SF,6,25,401671795,8,1730074800000,2024
25,SF,25,27,401671742,10,1731261600000,2024
25,SF,26,25,401671757,11,1731877500000,2024
25,SF,25,9,401671768,12,1732483500000,2024
25,SF,25,2,401671781,13,1733102400000,2024
25,SF,3,25,401671774,14,1733693100000,2024
25,SF,14,25,401671818,15,1734052500000,2024
25,SF,25,15,401671874,16,1734902700000,2024
25,SF,8,25,401671698,17,1735607700000,2024
25,SF,25,22,401671845,18,1736064060000,2024
26,Sea,7,26,401671664,1,1725825900000,2024
26,Sea,26,17,401671702,2,1726419600000,2024
26,Sea,15,26,401671662,3,1727035500000,2024
26,Sea,26,8,401671491,4,1727741700000,2024
26,Sea,19,26,401671680,5,1728246300000,2024
26,Sea,25,26,401671819,6,1728605700000,2024
26,Sea,26,1,401671730,7,1729443600000,2024
26,Sea,2,26,401671760,8,1730059500000,2024
26,Sea,14,26,401671776,9,1730669100000,2024
