team_name,team_id,position,week,total,year
Chi,3,TE,1,12.6,2024
Chi,3,TE,4,7.300000000000001,2024
Cin,4,TE,3,8.8,2024
Cin,4,TE,1,8.9,2024
Cin,4,TE,0,66.0,2024
Cin,4,TE,4,3.6,2024
Cin,4,TE,5,41.4,2024
Cin,4,TE,2,3.3000000000000003,2024
Cle,5,TE,0,34.5,2024
Cle,5,TE,5,3.0,2024
Cle,5,TE,3,5.0,2024
Cle,5,TE,2,12.8,2024
Cle,5,TE,4,9.2,2024
Cle,5,TE,1,4.5,2024
Dal,6,TE,0,45.0,2024
Dal,6,TE,4,1.6,2024
Dal,6,TE,5,21.0,2024
Dal,6,TE,3,5.4,2024
Dal,6,TE,2,2.9000000000000004,2024
Dal,6,TE,1,14.100000000000001,2024
Den,7,TE,0,62.400000000000006,2024
Den,7,TE,2,15.4,2024
Den,7,TE,5,23.700000000000003,2024
Den,7,TE,3,11.5,2024
Den,7,TE,1,3.1,2024
Den,7,TE,4,8.7,2024
Det,8,TE,4,16.6,2024
Det,8,TE,0,32.5,2024
Det,8,TE,2,-0.4,2024
Det,8,TE,1,8.7,2024
Det,8,TE,3,7.6,2024
GB,9,TE,0,65.5,2024
GB,9,TE,1,9.2,2024
GB,9,TE,2,7.3,2024
GB,9,TE,5,15.8,2024
GB,9,TE,3,20.7,2024
GB,9,TE,4,12.5,2024
Ten,10,TE,0,13.5,2024
Ten,10,TE,2,2.0,2024
Ten,10,TE,3,5.7,2024
Ten,10,TE,1,2.3,2024
Ten,10,TE,4,3.5,2024
Ind,11,TE,0,75.9,2024
Ind,11,TE,3,25.700000000000003,2024
Ind,11,TE,2,5.2,2024
Ind,11,TE,4,21.8,2024
Ind,11,TE,1,5.9,2024
Ind,11,TE,5,17.3,2024
KC,12,TE,0,89.9,2024
KC,12,TE,1,29.5,2024
KC,12,TE,4,6.0,2024
KC,12,TE,5,17.4,2024
KC,12,TE,2,29.1,2024
KC,12,TE,3,7.9,2024
LV,13,TE,0,47.1,2024
LV,13,TE,2,15.1,2024
LV,13,TE,3,5.9,2024
LV,13,TE,1,7.6000000000000005,2024
LV,13,TE,5,6.2,2024
LV,13,TE,4,12.3,2024
LAR,14,TE,0,74.5,2024
LAR,14,TE,5,24.8,2024
LAR,14,TE,2,27.5,2024
LAR,14,TE,1,9.7,2024
LAR,14,TE,4,6.4,2024
LAR,14,TE,3,6.1000000000000005,2024
Mia,15,TE,0,37.1,2024
Mia,15,TE,1,1.5,2024
Mia,15,TE,5,7.1000000000000005,2024
Mia,15,TE,2,7.300000000000001,2024
Mia,15,TE,4,3.0,2024
Mia,15,TE,3,18.200000000000003,2024
Min,16,TE,5,11.5,2024
Min,16,TE,0,65.5,2024
Min,16,TE,2,25.200000000000003,2024
Min,16,TE,1,4.1,2024
Min,16,TE,3,3.1,2024
Min,16,TE,4,21.6,2024
NE,17,TE,1,6.6,2024
NE,17,TE,0,52.4,2024
NE,17,TE,5,11.100000000000001,2024
NE,17,TE,2,2.4000000000000004,2024
NE,17,TE,4,14.5,2024
NE,17,TE,3,17.8,2024
NO,18,TE,4,0.0,2024
NO,18,TE,0,61.1,2024
NO,18,TE,1,1.4,2024
NO,18,TE,3,27.0,2024
NO,18,TE,5,22.4,2024
NO,18,TE,2,10.3,2024
NYG,19,TE,2,11.7,2024
NYG,19,TE,0,48.1,2024
NYG,19,TE,5,9.4,2024
NYG,19,TE,3,6.9,2024
NYG,19,TE,1,8.2,2024
NYG,19,TE,4,11.9,2024
NYJ,20,TE,5,5.1,2024
NYJ,20,TE,0,27.8,2024
NYJ,20,TE,2,7.9,2024
NYJ,20,TE,1,8.0,2024
NYJ,20,TE,4,1.0,2024
NYJ,20,TE,3,5.800000000000001,2024
Phi,21,TE,0,23.1,2024
Phi,21,TE,1,5.7,2024
Phi,21,TE,2,5.0,2024
Phi,21,TE,3,1.2,2024
Phi,21,TE,4,11.2,2024
Ari,22,TE,1,5.4,2024
Ari,22,TE,0,50.1,2024
Ari,22,TE,4,9.1,2024
Ari,22,TE,5,20.4,2024
Ari,22,TE,2,2.2,2024
Ari,22,TE,3,13.0,2024
Pit,23,TE,0,53.3,2024
Pit,23,TE,1,13.0,2024
Pit,23,TE,2,4.6,2024
Pit,23,TE,4,8.5,2024
Pit,23,TE,5,18.8,2024
Pit,23,TE,3,8.4,2024
LAC,24,TE,0,54.6,2024
LAC,24,TE,1,14.100000000000001,2024
LAC,24,TE,4,23.9,2024
LAC,24,TE,2,8.1,2024
LAC,24,TE,3,8.5,2024
SF,25,TE,0,42.4,2024
SF,25,TE,2,3.2,2024
SF,25,TE,5,20.0,2024
SF,25,TE,4,12.5,2024
SF,25,TE,1,1.6,2024
