team_name,team_id,position,week,total,year
Car,29,RB,5,33.9,2023
Car,29,RB,6,49.4,2023
Car,29,RB,4,17.9,2023
Car,29,RB,2,18.3,2023
Car,29,RB,1,44.7,2023
Jax,30,RB,2,16.900000000000002,2023
Jax,30,RB,3,27.4,2023
Jax,30,RB,0,142.1,2023
Jax,30,RB,6,29.4,2023
Jax,30,RB,7,30.700000000000003,2023
Jax,30,RB,5,8.1,2023
Jax,30,RB,1,8.7,2023
Jax,30,RB,4,20.900000000000002,2023
Bal,33,RB,0,143.9,2023
Bal,33,RB,2,16.1,2023
Bal,33,RB,7,31.099999999999998,2023
Bal,33,RB,4,15.600000000000001,2023
Bal,33,RB,1,13.0,2023
Bal,33,RB,5,15.899999999999999,2023
Bal,33,RB,6,26.6,2023
Bal,33,RB,3,25.599999999999998,2023
Hou,34,RB,3,28.0,2023
Hou,34,RB,4,22.8,2023
Hou,34,RB,0,144.20000000000002,2023
Hou,34,RB,6,19.6,2023
Hou,34,RB,5,23.3,2023
Hou,34,RB,1,29.8,2023
Hou,34,RB,2,20.7,2023
Atl,1,WR,0,202.0,2023
Atl,1,WR,3,29.1,2023
Atl,1,WR,5,25.200000000000003,2023
Atl,1,WR,6,28.3,2023
Atl,1,WR,7,36.7,2023
Atl,1,WR,2,38.3,2023
Atl,1,WR,1,15.3,2023
Atl,1,WR,4,29.1,2023
Buf,2,WR,0,223.9,2023
Buf,2,WR,2,27.1,2023
Buf,2,WR,4,38.8,2023
Buf,2,WR,3,21.6,2023
Buf,2,WR,7,32.8,2023
Buf,2,WR,1,27.0,2023
Buf,2,WR,6,30.200000000000003,2023
Buf,2,WR,5,46.400000000000006,2023
Chi,3,WR,5,41.6,2023
Chi,3,WR,0,247.60000000000002,2023
Chi,3,WR,4,36.1,2023
Chi,3,WR,2,45.7,2023
Chi,3,WR,6,25.5,2023
Chi,3,WR,7,37.9,2023
Chi,3,WR,1,29.0,2023
Chi,3,WR,3,31.8,2023
Cin,4,WR,0,197.8,2023
Cin,4,WR,2,40.3,2023
Cin,4,WR,5,29.5,2023
Cin,4,WR,4,31.8,2023
Cin,4,WR,1,18.1,2023
Cin,4,WR,3,36.7,2023
Cin,4,WR,6,41.400000000000006,2023
Cle,5,WR,2,28.200000000000003,2023
Cle,5,WR,0,137.7,2023
Cle,5,WR,4,12.200000000000001,2023
Cle,5,WR,6,21.0,2023
Cle,5,WR,1,12.100000000000001,2023
Cle,5,WR,7,48.8,2023
Cle,5,WR,3,15.4,2023
Dal,6,WR,0,149.8,2023
Dal,6,WR,5,25.3,2023
Dal,6,WR,4,19.8,2023
Dal,6,WR,6,31.5,2023
Dal,6,WR,1,7.1000000000000005,2023
Dal,6,WR,3,43.9,2023
Dal,6,WR,2,22.200000000000003,2023
Den,7,WR,0,242.16000000000003,2023
Den,7,WR,4,42.2,2023
Den,7,WR,1,43.2,2023
Den,7,WR,7,32.46,2023
Den,7,WR,5,12.700000000000001,2023
Den,7,WR,3,52.1,2023
